time;rpm_wheel;rpm_engine
0;0;0
2;360;360
4;480;480
6;480;480
8;480;480
10;480;480
12;480;480
14;480;480
16;480;480
18;480;480
20;495;495
22;465;465
24;480;480
26;480;480
28;480;480
30;480;480
32;480;480
34;495;495
36;465;465
38;480;480
40;495;495
42;480;480
44;480;480
46;480;480
48;480;480
50;495;495
52;465;465
54;495;495
56;480;480
58;480;480
60;495;495
62;465;465
64;495;495
66;480;480
68;480;480
70;495;495
72;480;480
74;480;480
