time;rpm_wheel;rpm_engine
0;0;0
2;0;0
4;0;0
6;0;0
8;0;0
10;135;135
12;0;0
14;0;0
16;0;0
18;555;555
20;645;645
22;180;180
24;0;0
26;0;0
28;480;480
30;120;120
32;0;0
34;0;0
36;0;0
38;30;30
40;0;0
42;0;0
44;0;0
46;0;0
48;0;0
50;60;60
52;555;555
54;0;0
56;0;0
58;0;0
60;0;0
62;0;0
64;0;0
66;0;0
68;0;0
70;0;0
72;0;0
74;0;0
76;0;0
78;0;0
80;0;0
